x y z
0.161616 4.747475 1.011576
0.161616 4.797980 1.050879
0.161616 4.848485 1.087503
0.161616 4.898990 1.121353
0.161616 4.949495 1.152343
0.161616 5.000000 1.180395
0.181818 0.000000 0.819164
0.181818 0.050505 0.768771
0.181818 0.101010 0.716418
0.181818 0.151515 0.662238
0.181818 0.202020 0.606369
0.181818 0.252525 0.548954
0.181818 0.303030 0.490139
0.181818 0.353535 0.430073
0.181818 0.404040 0.368911
0.181818 0.454545 0.306809
0.181818 0.505051 0.243923
0.181818 0.555556 0.180416
0.181818 0.606061 0.116449
0.181818 0.656566 0.052184
0.181818 0.707071 -0.012213
0.181818 0.757576 -0.076579
0.181818 0.808081 -0.140750
0.181818 0.858586 -0.204563
0.181818 0.909091 -0.267853
0.181818 0.959596 -0.330460
0.181818 1.010101 -0.392225
0.181818 1.060606 -0.452989
0.181818 1.111111 -0.512598
0.181818 1.161616 -0.570900
0.181818 1.212121 -0.627746
0.181818 1.262626 -0.682991
0.181818 1.313131 -0.736494
0.181818 1.363636 -0.788119
0.181818 1.414141 -0.837734
0.181818 1.464646 -0.885213
0.181818 1.515152 -0.930434
0.181818 1.565657 -0.973283
0.181818 1.616162 -1.013649
0.181818 1.666667 -1.051431
0.181818 1.717172 -1.086531
0.181818 1.767677 -1.118860
0.181818 1.818182 -1.148335
0.181818 1.868687 -1.174883
0.181818 1.919192 -1.198434
0.181818 1.969697 -1.218928
0.181818 2.020202 -1.236315
0.181818 2.070707 -1.250548
0.181818 2.121212 -1.261592
0.181818 2.171717 -1.269419
0.181818 2.222222 -1.274009
0.181818 2.272727 -1.275349
0.181818 2.323232 -1.273437
0.181818 2.373737 -1.268278
0.181818 2.424242 -1.259884
0.181818 2.474747 -1.248277
0.181818 2.525253 -1.233487
0.181818 2.575758 -1.215551
0.181818 2.626263 -1.194516
0.181818 2.676768 -1.170434
0.181818 2.727273 -1.143367
0.181818 2.777778 -1.113384
0.181818 2.828283 -1.080562
0.181818 2.878788 -1.044984
0.181818 2.929293 -1.006742
0.181818 2.979798 -0.965932
0.181818 3.030303 -0.922658
0.181818 3.080808 -0.877032
0.181818 3.131313 -0.829169
0.181818 3.181818 -0.779191
0.181818 3.232323 -0.727226
0.181818 3.282828 -0.673407
0.181818 3.333333 -0.617871
0.181818 3.383838 -0.560758
0.181818 3.434343 -0.502216
0.181818 3.484848 -0.442393
0.181818 3.535354 -0.381441
0.181818 3.585859 -0.319517
0.181818 3.636364 -0.256778
0.181818 3.686869 -0.193385
0.181818 3.737374 -0.129498
0.181818 3.787879 -0.065280
0.181818 3.838384 -0.000897
0.181818 3.888889 0.063489
0.181818 3.939394 0.127713
0.181818 3.989899 0.191612
0.181818 4.040404 0.255021
0.181818 4.090909 0.317781
0.181818 4.141414 0.379730
0.181818 4.191919 0.440710
0.181818 4.242424 0.500567
0.181818 4.292929 0.559147
0.181818 4.343434 0.616301
0.181818 4.393939 0.671883
0.181818 4.444444 0.725752
0.181818 4.494949 0.777770
0.181818 4.545455 0.827805
0.181818 4.595960 0.875729
0.181818 4.646465 0.921419
0.181818 4.696970 0.964759
0.181818 4.747475 1.005640
0.181818 4.797980 1.043955
0.181818 4.848485 1.079608
0.181818 4.898990 1.112508
0.181818 4.949495 1.142571
0.181818 5.000000 1.169720
0.202020 0.000000 0.799317
0.202020 0.050505 0.749257
0.202020 0.101010 0.697287
0.202020 0.151515 0.643538
0.202020 0.202020 0.588148
0.202020 0.252525 0.531258
0.202020 0.303030 0.473013
0.202020 0.353535 0.413562
0.202020 0.404040 0.353056
0.202020 0.454545 0.291650
0.202020 0.505051 0.229500
0.202020 0.555556 0.166765
0.202020 0.606061 0.103604
0.202020 0.656566 0.040180
0.202020 0.707071 -0.023347
0.202020 0.757576 -0.086815
0.202020 0.808081 -0.150061
0.202020 0.858586 -0.212925
0.202020 0.909091 -0.275245
0.202020 0.959596 -0.336864
0.202020 1.010101 -0.397623
0.202020 1.060606 -0.457369
0.202020 1.111111 -0.515948
0.202020 1.161616 -0.573211
0.202020 1.212121 -0.629013
0.202020 1.262626 -0.683210
0.202020 1.313131 -0.735665
0.202020 1.363636 -0.786244
0.202020 1.414141 -0.834818
0.202020 1.464646 -0.881263
0.202020 1.515152 -0.925460
0.202020 1.565657 -0.967297
0.202020 1.616162 -1.006668
0.202020 1.666667 -1.043471
0.202020 1.717172 -1.077613
0.202020 1.767677 -1.109007
0.202020 1.818182 -1.137573
0.202020 1.868687 -1.163238
0.202020 1.919192 -1.185936
0.202020 1.969697 -1.205610
0.202020 2.020202 -1.222209
0.202020 2.070707 -1.235692
0.202020 2.121212 -1.246023
0.202020 2.171717 -1.253177
0.202020 2.222222 -1.257134
0.202020 2.272727 -1.257886
0.202020 2.323232 -1.255430
0.202020 2.373737 -1.249772
0.202020 2.424242 -1.240927
0.202020 2.474747 -1.228917
0.202020 2.525253 -1.213773
0.202020 2.575758 -1.195534
0.202020 2.626263 -1.174246
0.202020 2.676768 -1.149964
0.202020 2.727273 -1.122749
0.202020 2.777778 -1.092670
0.202020 2.828283 -1.059805
0.202020 2.878788 -1.024238
0.202020 2.929293 -0.986058
0.202020 2.979798 -0.945363
0.202020 3.030303 -0.902258
0.202020 3.080808 -0.856852
0.202020 3.131313 -0.809260
0.202020 3.181818 -0.759605
0.202020 3.232323 -0.708013
0.202020 3.282828 -0.654615
0.202020 3.333333 -0.599548
0.202020 3.383838 -0.542951
0.202020 3.434343 -0.484970
0.202020 3.484848 -0.425753
0.202020 3.535354 -0.365449
0.202020 3.585859 -0.304214
0.202020 3.636364 -0.242202
0.202020 3.686869 -0.179573
0.202020 3.737374 -0.116486
0.202020 3.787879 -0.053102
0.202020 3.838384 0.010417
0.202020 3.888889 0.073910
0.202020 3.939394 0.137214
0.202020 3.989899 0.200169
0.202020 4.040404 0.262613
0.202020 4.090909 0.324387
0.202020 4.141414 0.385334
0.202020 4.191919 0.445298
0.202020 4.242424 0.504127
0.202020 4.292929 0.561670
0.202020 4.343434 0.617780
0.202020 4.393939 0.672316
0.202020 4.444444 0.725136
0.202020 4.494949 0.776108
0.202020 4.545455 0.825100
0.202020 4.595960 0.871988
0.202020 4.646465 0.916652
0.202020 4.696970 0.958979
0.202020 4.747475 0.998859
0.202020 4.797980 1.036193
0.202020 4.848485 1.070884
0.202020 4.898990 1.102844
0.202020 4.949495 1.131992
0.202020 5.000000 1.158253
0.222222 0.000000 0.779542
0.222222 0.050505 0.729860
0.222222 0.101010 0.678316
0.222222 0.151515 0.625043
0.222222 0.202020 0.570176
0.222222 0.252525 0.513854
0.222222 0.303030 0.456222
0.222222 0.353535 0.397427
0.222222 0.404040 0.337618
0.222222 0.454545 0.276948
0.222222 0.505051 0.215572
0.222222 0.555556 0.153646
0.222222 0.606061 0.091329
0.222222 0.656566 0.028778
0.222222 0.707071 -0.033846
0.222222 0.757576 -0.096384
0.222222 0.808081 -0.158676
0.222222 0.858586 -0.220563
0.222222 0.909091 -0.281888
0.222222 0.959596 -0.342494
0.222222 1.010101 -0.402226
0.222222 1.060606 -0.460933
0.222222 1.111111 -0.518464
0.222222 1.161616 -0.574673
0.222222 1.212121 -0.629417
0.222222 1.262626 -0.682555
0.222222 1.313131 -0.733953
0.222222 1.363636 -0.783478
0.222222 1.414141 -0.831006
0.222222 1.464646 -0.876415
0.222222 1.515152 -0.919589
0.222222 1.565657 -0.960417
0.222222 1.616162 -0.998796
0.222222 1.666667 -1.034628
0.222222 1.717172 -1.067822
0.222222 1.767677 -1.098292
0.222222 1.818182 -1.125961
0.222222 1.868687 -1.150759
0.222222 1.919192 -1.172623
0.222222 1.969697 -1.191496
0.222222 2.020202 -1.207330
0.222222 2.070707 -1.220085
0.222222 2.121212 -1.229729
0.222222 2.171717 -1.236237
0.222222 2.222222 -1.239592
0.222222 2.272727 -1.239786
0.222222 2.323232 -1.236818
0.222222 2.373737 -1.230696
0.222222 2.424242 -1.221435
0.222222 2.474747 -1.209060
0.222222 2.525253 -1.193601
0.222222 2.575758 -1.175098
0.222222 2.626263 -1.153599
0.222222 2.676768 -1.129157
0.222222 2.727273 -1.101836
0.222222 2.777778 -1.071705
0.222222 2.828283 -1.038841
0.222222 2.878788 -1.003328
0.222222 2.929293 -0.965255
0.222222 2.979798 -0.924722
0.222222 3.030303 -0.881830
0.222222 3.080808 -0.836689
0.222222 3.131313 -0.789415
0.222222 3.181818 -0.740127
0.222222 3.232323 -0.688952
0.222222 3.282828 -0.636020
0.222222 3.333333 -0.581465
0.222222 3.383838 -0.525428
0.222222 3.434343 -0.468052
0.222222 3.484848 -0.409481
0.222222 3.535354 -0.349866
0.222222 3.585859 -0.289359
0.222222 3.636364 -0.228114
0.222222 3.686869 -0.166287
0.222222 3.737374 -0.104036
0.222222 3.787879 -0.041520
0.222222 3.838384 0.021102
0.222222 3.888889 0.083670
0.222222 3.939394 0.146025
0.222222 3.989899 0.208007
0.222222 4.040404 0.269459
0.222222 4.090909 0.330224
0.222222 4.141414 0.390147
0.222222 4.191919 0.449074
0.222222 4.242424 0.506857
0.222222 4.292929 0.563347
0.222222 4.343434 0.618400
0.222222 4.393939 0.671876
0.222222 4.444444 0.723639
0.222222 4.494949 0.773556
0.222222 4.545455 0.821501
0.222222 4.595960 0.867350
0.222222 4.646465 0.910988
0.222222 4.696970 0.952302
0.222222 4.747475 0.991188
0.222222 4.797980 1.027546
0.222222 4.848485 1.061284
0.222222 4.898990 1.092315
0.222222 4.949495 1.120560
0.222222 5.000000 1.145948
0.242424 0.000000 0.759842
0.242424 0.050505 0.710585
0.242424 0.101010 0.659516
0.242424 0.151515 0.606764
0.242424 0.202020 0.552466
0.242424 0.252525 0.496759
0.242424 0.303030 0.439784
0.242424 0.353535 0.381689
0.242424 0.404040 0.322619
0.242424 0.454545 0.262728
0.242424 0.505051 0.202166
0.242424 0.555556 0.141088
0.242424 0.606061 0.079651
0.242424 0.656566 0.018010
0.242424 0.707071 -0.043676
0.242424 0.757576 -0.105251
0.242424 0.808081 -0.166558
0.242424 0.858586 -0.227439
0.242424 0.909091 -0.287741
0.242424 0.959596 -0.347309
0.242424 1.010101 -0.405991
0.242424 1.060606 -0.463638
0.242424 1.111111 -0.520103
0.242424 1.161616 -0.575241
0.242424 1.212121 -0.628912
0.242424 1.262626 -0.680979
0.242424 1.313131 -0.731310
0.242424 1.363636 -0.779776
0.242424 1.414141 -0.826253
0.242424 1.464646 -0.870623
0.242424 1.515152 -0.912772
0.242424 1.565657 -0.952594
0.242424 1.616162 -0.989987
0.242424 1.666667 -1.024855
0.242424 1.717172 -1.057109
0.242424 1.767677 -1.086667
0.242424 1.818182 -1.113454
0.242424 1.868687 -1.137402
0.242424 1.919192 -1.158449
0.242424 1.969697 -1.176542
0.242424 2.020202 -1.191634
0.242424 2.070707 -1.203687
0.242424 2.121212 -1.212671
0.242424 2.171717 -1.218562
0.242424 2.222222 -1.221346
0.242424 2.272727 -1.221014
0.242424 2.323232 -1.217569
0.242424 2.373737 -1.211019
0.242424 2.424242 -1.201381
0.242424 2.474747 -1.188679
0.242424 2.525253 -1.172945
0.242424 2.575758 -1.154220
0.242424 2.626263 -1.132552
0.242424 2.676768 -1.107995
0.242424 2.727273 -1.080613
0.242424 2.777778 -1.050474
0.242424 2.828283 -1.017657
0.242424 2.878788 -0.982245
0.242424 2.929293 -0.944328
0.242424 2.979798 -0.904002
0.242424 3.030303 -0.861371
0.242424 3.080808 -0.816544
0.242424 3.131313 -0.769634
0.242424 3.181818 -0.720761
0.242424 3.232323 -0.670051
0.242424 3.282828 -0.617631
0.242424 3.333333 -0.563636
0.242424 3.383838 -0.508204
0.242424 3.434343 -0.451476
0.242424 3.484848 -0.393597
0.242424 3.535354 -0.334714
0.242424 3.585859 -0.274977
0.242424 3.636364 -0.214539
0.242424 3.686869 -0.153554
0.242424 3.737374 -0.092177
0.242424 3.787879 -0.030565
0.242424 3.838384 0.031125
0.242424 3.888889 0.092735
0.242424 3.939394 0.154109
0.242424 3.989899 0.215090
0.242424 4.040404 0.275522
0.242424 4.090909 0.335252
0.242424 4.141414 0.394127
0.242424 4.191919 0.451996
0.242424 4.242424 0.508713
0.242424 4.292929 0.564133
0.242424 4.343434 0.618114
0.242424 4.393939 0.670518
0.242424 4.444444 0.721213
0.242424 4.494949 0.770068
0.242424 4.545455 0.816960
0.242424 4.595960 0.861768
0.242424 4.646465 0.904379
0.242424 4.696970 0.944683
0.242424 4.747475 0.982578
0.242424 4.797980 1.017967
0.242424 4.848485 1.050760
0.242424 4.898990 1.080873
0.242424 4.949495 1.108230
0.242424 5.000000 1.132761
0.262626 0.000000 0.740218
0.262626 0.050505 0.691436
0.262626 0.101010 0.640891
0.262626 0.151515 0.588711
0.262626 0.202020 0.535030
0.262626 0.252525 0.479985
0.262626 0.303030 0.423715
0.262626 0.353535 0.366365
0.262626 0.404040 0.308080
0.262626 0.454545 0.249010
0.262626 0.505051 0.189305
0.262626 0.555556 0.129117
0.262626 0.606061 0.068600
0.262626 0.656566 0.007908
0.262626 0.707071 -0.052805
0.262626 0.757576 -0.113382
0.262626 0.808081 -0.173671
0.262626 0.858586 -0.233516
0.262626 0.909091 -0.292767
0.262626 0.959596 -0.351270
0.262626 1.010101 -0.408878
0.262626 1.060606 -0.465443
0.262626 1.111111 -0.520821
0.262626 1.161616 -0.574870
0.262626 1.212121 -0.627454
0.262626 1.262626 -0.678438
0.262626 1.313131 -0.727691
0.262626 1.363636 -0.775089
0.262626 1.414141 -0.820510
0.262626 1.464646 -0.863838
0.262626 1.515152 -0.904964
0.262626 1.565657 -0.943781
0.262626 1.616162 -0.980192
0.262626 1.666667 -1.014103
0.262626 1.717172 -1.045428
0.262626 1.767677 -1.074087
0.262626 1.818182 -1.100007
0.262626 1.868687 -1.123121
0.262626 1.919192 -1.143372
0.262626 1.969697 -1.160706
0.262626 2.020202 -1.175080
0.262626 2.070707 -1.186458
0.262626 2.121212 -1.194810
0.262626 2.171717 -1.200115
0.262626 2.222222 -1.202359
0.262626 2.272727 -1.201537
0.262626 2.323232 -1.197651
0.262626 2.373737 -1.190711
0.262626 2.424242 -1.180734
0.262626 2.474747 -1.167746
0.262626 2.525253 -1.151780
0.262626 2.575758 -1.132876
0.262626 2.626263 -1.111084
0.262626 2.676768 -1.086458
0.262626 2.727273 -1.059061
0.262626 2.777778 -1.028963
0.262626 2.828283 -0.996242
0.262626 2.878788 -0.960980
0.262626 2.929293 -0.923267
0.262626 2.979798 -0.883199
0.262626 3.030303 -0.840879
0.262626 3.080808 -0.796415
0.262626 3.131313 -0.749920
0.262626 3.181818 -0.701512
0.262626 3.232323 -0.651315
0.262626 3.282828 -0.599458
0.262626 3.333333 -0.546071
0.262626 3.383838 -0.491292
0.262626 3.434343 -0.435260
0.262626 3.484848 -0.378118
0.262626 3.535354 -0.320012
0.262626 3.585859 -0.261089
0.262626 3.636364 -0.201501
0.262626 3.686869 -0.141399
0.262626 3.737374 -0.080936
0.262626 3.787879 -0.020267
0.262626 3.838384 0.040454
0.262626 3.888889 0.101071
0.262626 3.939394 0.161431
0.262626 3.989899 0.221379
0.262626 4.040404 0.280763
0.262626 4.090909 0.339430
0.262626 4.141414 0.397232
0.262626 4.191919 0.454021
0.262626 4.242424 0.509652
0.262626 4.292929 0.563984
0.262626 4.343434 0.616877
0.262626 4.393939 0.668197
0.262626 4.444444 0.717813
0.262626 4.494949 0.765598
0.262626 4.545455 0.811431
0.262626 4.595960 0.855194
0.262626 4.646465 0.896777
0.262626 4.696970 0.936073
0.262626 4.747475 0.972981
0.262626 4.797980 1.007408
0.262626 4.848485 1.039266
0.262626 4.898990 1.068474
0.262626 4.949495 1.094957
0.262626 5.000000 1.118647
0.282828 0.000000 0.720671
0.282828 0.050505 0.672417
0.282828 0.101010 0.622447
0.282828 0.151515 0.570890
0.282828 0.202020 0.517877
0.282828 0.252525 0.463544
0.282828 0.303030 0.408028
0.282828 0.353535 0.351472
0.282828 0.404040 0.294019
0.282828 0.454545 0.235817
0.282828 0.505051 0.177013
0.282828 0.555556 0.117758
0.282828 0.606061 0.058202
0.282828 0.656566 -0.001502
0.282828 0.707071 -0.061202
0.282828 0.757576 -0.120746
0.282828 0.808081 -0.179982
0.282828 0.858586 -0.238759
0.282828 0.909091 -0.296927
0.282828 0.959596 -0.354338
0.282828 1.010101 -0.410845
0.282828 1.060606 -0.466305
0.282828 1.111111 -0.520575
0.282828 1.161616 -0.573518
0.282828 1.212121 -0.624998
0.282828 1.262626 -0.674885
0.282828 1.313131 -0.723050
0.282828 1.363636 -0.769371
0.282828 1.414141 -0.813731
0.282828 1.464646 -0.856015
0.282828 1.515152 -0.896116
0.282828 1.565657 -0.933932
0.282828 1.616162 -0.969366
0.282828 1.666667 -1.002327
0.282828 1.717172 -1.032733
0.282828 1.767677 -1.060505
0.282828 1.818182 -1.085573
0.282828 1.868687 -1.107872
0.282828 1.919192 -1.127346
0.282828 1.969697 -1.143945
0.282828 2.020202 -1.157626
0.282828 2.070707 -1.168355
0.282828 2.121212 -1.176105
0.282828 2.171717 -1.180856
0.282828 2.222222 -1.182595
0.282828 2.272727 -1.181318
0.282828 2.323232 -1.177028
0.282828 2.373737 -1.169737
0.282828 2.424242 -1.159463
0.282828 2.474747 -1.146232
0.282828 2.525253 -1.130077
0.282828 2.575758 -1.111041
0.282828 2.626263 -1.089171
0.282828 2.676768 -1.064524
0.282828 2.727273 -1.037162
0.282828 2.777778 -1.007155
0.282828 2.828283 -0.974580
0.282828 2.878788 -0.939519
0.282828 2.929293 -0.902062
0.282828 2.979798 -0.862305
0.282828 3.030303 -0.820348
0.282828 3.080808 -0.776300
0.282828 3.131313 -0.730272
0.282828 3.181818 -0.682381
0.282828 3.232323 -0.632750
0.282828 3.282828 -0.581506
0.282828 3.333333 -0.528779
0.282828 3.383838 -0.474703
0.282828 3.434343 -0.419416
0.282828 3.484848 -0.363060
0.282828 3.535354 -0.305778
0.282828 3.585859 -0.247717
0.282828 3.636364 -0.189023
0.282828 3.686869 -0.129848
0.282828 3.737374 -0.070341
0.282828 3.787879 -0.010655
0.282828 3.838384 0.049058
0.282828 3.888889 0.108646
0.282828 3.939394 0.167957
0.282828 3.989899 0.226840
0.282828 4.040404 0.285144
0.282828 4.090909 0.342721
0.282828 4.141414 0.399424
0.282828 4.191919 0.455109
0.282828 4.242424 0.509633
0.282828 4.292929 0.562857
0.282828 4.343434 0.614645
0.282828 4.393939 0.664867
0.282828 4.444444 0.713392
0.282828 4.494949 0.760099
0.282828 4.545455 0.804867
0.282828 4.595960 0.847582
0.282828 4.646465 0.888136
0.282828 4.696970 0.926425
0.282828 4.747475 0.962351
0.282828 4.797980 0.995823
0.282828 4.848485 1.026756
0.282828 4.898990 1.055070
0.282828 4.949495 1.080693
0.282828 5.000000 1.103561
0.303030 0.000000 0.701199
0.303030 0.050505 0.653526
0.303030 0.101010 0.604187
0.303030 0.151515 0.553306
0.303030 0.202020 0.501015
0.303030 0.252525 0.447446
0.303030 0.303030 0.392736
0.303030 0.353535 0.337024
0.303030 0.404040 0.280453
0.303030 0.454545 0.223166
0.303030 0.505051 0.165311
0.303030 0.555556 0.107034
0.303030 0.606061 0.048484
0.303030 0.656566 -0.010190
0.303030 0.707071 -0.068838
0.303030 0.757576 -0.127310
0.303030 0.808081 -0.185458
0.303030 0.858586 -0.243132
0.303030 0.909091 -0.300187
0.303030 0.959596 -0.356476
0.303030 1.010101 -0.411856
0.303030 1.060606 -0.466185
0.303030 1.111111 -0.519326
0.303030 1.161616 -0.571142
0.303030 1.212121 -0.621502
0.303030 1.262626 -0.670277
0.303030 1.313131 -0.717342
0.303030 1.363636 -0.762578
0.303030 1.414141 -0.805869
0.303030 1.464646 -0.847106
0.303030 1.515152 -0.886182
0.303030 1.565657 -0.922997
0.303030 1.616162 -0.957460
0.303030 1.666667 -0.989480
0.303030 1.717172 -1.018977
0.303030 1.767677 -1.045875
0.303030 1.818182 -1.070106
0.303030 1.868687 -1.091608
0.303030 1.919192 -1.110327
0.303030 1.969697 -1.126214
0.303030 2.020202 -1.139228
0.303030 2.070707 -1.149337
0.303030 2.121212 -1.156516
0.303030 2.171717 -1.160745
0.303030 2.222222 -1.162013
0.303030 2.272727 -1.160319
0.303030 2.323232 -1.155665
0.303030 2.373737 -1.148064
0.303030 2.424242 -1.137536
0.303030 2.474747 -1.124106
0.303030 2.525253 -1.107810
0.303030 2.575758 -1.088688
0.303030 2.626263 -1.066790
0.303030 2.676768 -1.042172
0.303030 2.727273 -1.014895
0.303030 2.777778 -0.985031
0.303030 2.828283 -0.952654
0.303030 2.878788 -0.917848
0.303030 2.929293 -0.880702
0.303030 2.979798 -0.841309
0.303030 3.030303 -0.799771
0.303030 3.080808 -0.756193
0.303030 3.131313 -0.710687
0.303030 3.181818 -0.663368
0.303030 3.232323 -0.614358
0.303030 3.282828 -0.563781
0.303030 3.333333 -0.511766
0.303030 3.383838 -0.458446
0.303030 3.434343 -0.403957
0.303030 3.484848 -0.348438
0.303030 3.535354 -0.292030
0.303030 3.585859 -0.234877
0.303030 3.636364 -0.177125
0.303030 3.686869 -0.118922
0.303030 3.737374 -0.060415
0.303030 3.787879 -0.001755
0.303030 3.838384 0.056910
0.303030 3.888889 0.115430
0.303030 3.939394 0.173656
0.303030 3.989899 0.231439
0.303030 4.040404 0.288631
0.303030 4.090909 0.345088
0.303030 4.141414 0.400664
0.303030 4.191919 0.455219
0.303030 4.242424 0.508613
0.303030 4.292929 0.560709
0.303030 4.343434 0.611376
0.303030 4.393939 0.660484
0.303030 4.444444 0.707907
0.303030 4.494949 0.753525
0.303030 4.545455 0.797221
0.303030 4.595960 0.838884
0.303030 4.646465 0.878408
0.303030 4.696970 0.915692
0.303030 4.747475 0.950640
0.303030 4.797980 0.983165
0.303030 4.848485 1.013182
0.303030 4.898990 1.040615
0.303030 4.949495 1.065394
0.303030 5.000000 1.087456
0.323232 0.000000 0.681797
0.323232 0.050505 0.634763
0.323232 0.101010 0.586110
0.323232 0.151515 0.535962
0.323232 0.202020 0.484448
0.323232 0.252525 0.431698
0.323232 0.303030 0.377847
0.323232 0.353535 0.323033
0.323232 0.404040 0.267395
0.323232 0.454545 0.211075
0.323232 0.505051 0.154217
0.323232 0.555556 0.096965
0.323232 0.606061 0.039466
0.323232 0.656566 -0.018133
0.323232 0.707071 -0.075687
0.323232 0.757576 -0.133047
0.323232 0.808081 -0.190068
0.323232 0.858586 -0.246604
0.323232 0.909091 -0.302511
0.323232 0.959596 -0.357647
0.323232 1.010101 -0.411871
0.323232 1.060606 -0.465045
0.323232 1.111111 -0.517032
0.323232 1.161616 -0.567701
0.323232 1.212121 -0.616922
0.323232 1.262626 -0.664570
0.323232 1.313131 -0.710523
0.323232 1.363636 -0.754664
0.323232 1.414141 -0.796881
